"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Ecuador",0,110266666.666667,0,0,486793333.333333,0,2460000,0,6802850000,928880006666.667,110300000,0,32440833333.3333,76440000,0,0,9788480000,0,0,758910000,523193333.333333,0,0,0,2460000,0,0,0,0,0,131296666.666667,41512423333.3333,11133333.3333333,75030000,2460000,4920000,0,0,0,0,0,2460000,0,0,0,0,7223046653333.33,0,0,8544353333.33333,0,360492323333.333,0,0,0,17987133333.3333,863036666.666667,0,3183143333.33333,0,33232943333.3333,0,0,65704406666.6667,31980000,0,12233333.3333333,0,0,0,2294030000,0,6150000,0,0,0,0,15345163333.3333,0,49060443333.3333,0,3690000,404663333.333333,0,0,164820000,10026993333.3333,230439213333.333,0,127920000,1230000,7380000,23786366666.6667,0,0,0,0,50430000,157470000,0,422810000,0,25830000,0,0,0,5104323333.33333,110220000,341306666.666667,0,71188930000,125513333.333333,0,1230000,15990000,265680000,0,138756666.666667,0,89390000,9840000,0,0,215250000,2.672e+10,1230000,15903966666.6667,13530000,9706666.66666667,0,0,11746790000,2019493333.33333,0,373920000,0,0,0,0,0,0,1005773733333.33,0,7119240000,0,0,18450000,69400000,33254626666.6667,3633520000,0,409590000,0,8906666666.66667,77490000,0,0,0,0,2241953333.33333,0,0,0,318921983333.333,3365626666.66667,291203333.333333,7610746666.66667,0,0,0,0,554833333.333333,0,0,0,0,0,0,71346210000,0,9840000,31784553333.3333,92943293333.3333,2111276666.66667,0,931110000,0,0,0,0,0,2460000,191419726666.667,0,0
"Egypt",41756666.6666667,546226666.666667,0,0,21563713333.3333,68866666.6666667,73796666.6666667,0,27617686666.6667,1083518246666.67,483733333.333333,18491353333.3333,4679188883333.33,639426666.666667,264243333.333333,3690000,16987060000,930453333.333333,0,3120706666.66667,984980000,0,1230000,71340000,4623396666.66667,11070000,373920000,0,1567573333.33333,4863333.33333333,13435696666.6667,659102246666.667,7424963333.33333,7398306666.66667,98126233333.3333,184236550000,95133220000,41417223333.3333,0,406613333.333333,27906666.6666667,2460000,559126666.666667,678057853333.333,6360736666.66667,145234893333.333,0,36400000,0,630597080000,0,1835388400000,51690000,90298250000,0,860815033333.333,8881300000,161363553333.333,82971940000,1230000,2419491030000,194833333.333333,10042106666.6667,1678001443333.33,687290000,10839416666.6667,668695276666.667,116116666.666667,0,0,165960800000,0,324703333.333333,2.53e+08,0,4095336666.66667,33210000,43508463333.3333,0,72510620000,97230000,532520000,66860866666.6667,1786667590000,0,42198113333.3333,78904213333.3333,1552994030000,11070000,1028903333.33333,23535840000,1282926666.66667,660936626666.667,72143333.3333333,18250000,0,0,5738780000,2529606666.66667,0,17410046666.6667,0,283345933333.333,0,64244026666.6667,0,8986080000,205105733333.333,4445353333.33333,48783333.3333333,954465726666.667,435493333.333333,216573333.333333,3197903333.33333,1201440000,1520756666.66667,68433626666.6667,9063283333.33333,0,418606666.666667,1247216666.66667,0,105086420000,276690000,27145526666.6667,52497593333.3333,97148450000,0,1865200000,813343766666.667,11070000,5651293650000,435177686666.667,6640000,1116136666.66667,389259403333.333,796923333.333333,36560000,194323333.333333,16405453333.3333,0,695206593333.333,0,271852003333.333,401456666.666667,0,60993333.3333333,2021566666.66667,58797096666.6667,67201326666.6667,4.5424e+10,3718588506666.67,0,71309303333.3333,5033193333.33333,0,1028916666.66667,65190000,0,1794666666.66667,0,0,45894116666.6667,42947823333.3333,40707563333.3333,264409633333.333,4255626666.66667,48966666.6666667,17220000,0,8.9e+07,2866133333.33333,0,0,0,0,130440000,215190000,441844776666.667,0,2004640000,241776173333.333,128378466666.667,7081943333.33333,194340000,117341240000,0,0,7380000,0,19680000,743002226666.667,781498090000,7753713333.33333,4810713333.33333
"El Salvador",0,0,0,0,0,0,0,0,2460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3e+07,0,0,0,0,0,0,0,0,0
"Equatorial Guinea",0,0,0,0,0,0,0,60676666.6666667,0,0,0,0,0,0,0,0,0,0,120053333.333333,0,0,0,0,0,0,0,0,0,0,0,1660000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Estonia",0,0,0,0,1197740000,34440000,7380000,7380000,3713370000,649306666.666667,82410000,0,17404306666.6667,59503333.3333333,0,48989126666.6667,127920000,76260000,0,61963333.3333333,47970000,9840000,6150000,0,364080000,25830000,1230000,0,0,19090000,2163153333.33333,873273333.333333,1073790000,28056300000,9840000,35670000,2460000,1230000,0,404670000,0,0,323490000,0,33210000,683926666.666667,423470736666.667,0,0,0,0,23370000,130380000,43050000,0,1262117323333.33,562653333.333333,6150000,8212613333.33333,1230000,15813806666.6667,9228526666.66667,3690000,748426806666.667,23800000,19680000,68780000,1230000,0,0,540953333.333333,0,15025150000,113160000,109470000,14618550000,118080000,103320000,0,452640000,98400000,99630000,68634523333.3333,36900000,0,69125446666.6667,764030000,4605173333.33333,50430000,12300000,2600220000,9840000,30750000,1230000,46493333.3333333,0,0,241374806666.667,43050000,0,24600000,0,0,0,34440000,0,20406406666.6667,38523333.3333333,10432553333.3333,601470000,1230000,20910000,20676666.6666667,301350000,1936020000,31980000,3670000,431346666.666667,0,2460000,3690000,0,4920000,105780000,1230000,578100000,0,60270000,0,306270000,39360000,369556590000,52756046666.6667,8610000,380900000,80780000,6150000,338250000,451410000,21036676666.6667,0,50017056666.6667,0,62387993333.3333,173430000,0,40590000,94310000,591736666.666667,2225166666.66667,0,654360000,0,1230000,646970000,0,6150000,127920000,0,115620000,0,0,6150000,52490000,62730000,250573703333.333,0,13530000,0,0,3690000,54392516666.6667,0,0,0,0,543660000,0,195570000,0,575640000,12300000,56810000,38130000,126690000,36560010000,0,1230000,9840000,0,0,0,1576860000,31980000,0
"Faroe Islands",0,0,0,0,0,0,0,90626666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57393333.3333333,0,0,0,0,86310000,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109900000,0,0,0,0,822870000,0,0,0,0,0,0,0,0,0,0,0,0,247113333.333333,47923333.3333333,0,1230000,0,0,0,0,0,0,0,0,0,0,0,1499426666.66667,0,0,0,0,0,0,0,53126666.6666667,0,0,0,0,0,0,24660000,0,0,0,0,0,0,0,0,0,0,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19680000,0,0,0,0,3690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20718756666.6667,0,3690000,0,0,0,0,0,0,0
"Fiji",0,0,0,0,80906666.6666667,0,0,0,0,0,0,0,10990000,174730000,71040000,0,0,0,0,0,0,0,0,8493333.33333333,0,0,0,0,0,0,1635660000,1113333.33333333,0,14680000,86033333.3333333,8610000,0,0,0,0,0,4920000,0,0,0,0,2336666.66666667,0,0,0,0,0,0,0,0,6150000,0,18450000,0,0,73533333.3333333,0,0,7263333.33333333,0,0,39146666.6666667,263016666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232470000,0,0,0,0,0,0,0,0,0,0,376380000,0,3998870000,0,0,0,0,0,0,0,9840000,0,0,0,0,0,158206666.666667,0,0,0,0,0,347203333.333333,0,0,18450000,0,0,36423400000,0,0,1213333.33333333,0,0,0,1223333.33333333,0,0,0,0,0,0,0,15990000,0,0,0,0,0,0,0,0,0,14760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55350000,0,0,0,0,0,0,2148763333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,143910000,0,0,0
"Finland",0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,6150000,0,0,0,0,81180000,0,0,0,0,0,0,20893333.3333333,0,130333333.333333,0,0,0,0,0,0,226650000,0,0,215306666.666667,0,0,0,0,0,0,0,0,0,0,0,0,319516666.666667,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,1230000,0,0,1223333.33333333,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23053333.3333333,172150000,0,0,0,0,0,0,0,0,0,0,14760000,0,0,0,0,0,13360000,0,0,0,0,0,1230000,7323420000,0,0,0,0,1230000,0,0,0,0,0,0,0,12300000,0,0,4920000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3225753333.33333,0,0,3493986666.66667,0,0,0,0,0,0
"France",0,0,0,0,8409856666.66667,0,2460000,0,2653656666.66667,7380000,0,896910000,83206666.6666667,3015116666.66667,47710000,0,0,591626666.666667,0,0,0,0,0,0,330300000,0,0,0,0,0,79856666.6666667,7380000,0,173720000,724336666.666667,868633333.333333,349873333.333333,683890000,0,0,535513333.333333,64843333.3333333,0,0,6116666.66666667,351780000,698576666.666667,4035880000,0,7380000,0,68496666.6666667,0,0,0,39936380000,0,64728490000,0,0,11070000,0,406146666.666667,456900000,17126666.6666667,0,179076666.666667,2563436666.66667,0,0,0,0,0,0,0,113190000,0,0,0,660510000,4920000,52603333.3333333,0,0,0,0,12454160000,24600000,8610000,9480916666.66667,293600000,2460000,17184533333.3333,0,0,0,0,587223333.333333,1735923333.33333,0,16555220000,0,3000170000,0,28136666.6666667,0,0,0,0,0,2802403333.33333,0,303426120000,3690000,0,0,124780000,0,0,0,0,0,401276666.666667,98950000,924840000,40370000,17126666.6666667,0,792720000,0,0,47570000,4920000,0,20910000,1708150000,120240000,0,0,300906666.666667,0,594090000,0,0,0,0,0,1451460000,0,1009830000,804980000,14202830000,0,201073333.333333,40156666.6666667,0,0,0,0,0,0,68533333.3333333,0,0,0,135793333.333333,0,57810000,481430000,0,163926666.666667,2460000,0,0,0,0,0,446490000,3652846666.66667,0,1230000,72216666.6666667,4131493333.33333,264240000,0,4913286666.66667,0,0,413486666.666667,0,0,36509083333.3333,3447030000,2281950000,19073110000
"French Polynesia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Djibouti",3683333.33333333,344860000,0,0,11037223333.3333,108106666.666667,189186666.666667,0,14059930000,7677683333.33333,81180000,0,128795640000,18915790000,106616666.666667,0,1934810000,464550000,0,418630000,327996666.666667,0,0,35613333.3333333,1731780000,2460000,1230000,0,0,29120000,6475590000,14264666666.6667,10316726666.6667,19838090000,17347776666.6667,945626666.666667,100853333.333333,1105163333.33333,0,7278126666.66667,325583333.333333,1051100000,594940000,7666283333.33333,1569993333.33333,4119910000,80711873333.3333,210330000,1230000,11270303333.3333,0,72323736666.6667,6981476666.66667,980463333.333333,0,0,872520000,134056666.666667,3440343333.33333,1230000,738709653333.333,0,708580000,159422220000,260740000,340630000,1211523333.33333,299920000,0,0,20282853333.3333,0,14760000,809756666.666667,11070000,1026810000,82303333.3333333,1778523333.33333,0,3264590000,92250000,871833333.333333,5766006666.66667,69508503333.3333,0,1128380000,4353073333.33333,231015230000,133456666.666667,2327976666.66667,2909736666.66667,87283333.3333333,22140000,1230000,2460000,0,0,5118026666.66667,1718780000,0,6983856666.66667,0,30926496666.6667,0,3673333.33333333,0,3282656666.66667,2444663333.33333,327166666.666667,78300000,19643670000,117116666.666667,193013333.333333,209930000,5743323333.33333,211590000,43272693333.3333,3047536666.66667,0,57803333.3333333,141450000,0,54731313333.3333,627260000,2460000,479673333.333333,2443333.33333333,418310000,167803333.333333,379670000,44683333.3333333,71674590000,23323150000,324870000,1061903333.33333,266470000,175383333.333333,3893980000,1423123333.33333,116010000,55813333.3333333,12154926666.6667,0,1527790776666.67,730620000,0,160343333.333333,453040000,5591440000,3428336666.66667,0,25837313333.3333,0,23386923333.3333,1050793333.33333,145600000,688490000,195553333.333333,0,265286666.666667,0,254436666.666667,14760000,3577560000,378840000,35469776666.6667,1230000,109410000,7531160000,0,9840000,577360000,0,0,0,0,699870000,187593430000,29507243333.3333,0,655670000,23370000,41820000,543576666.666667,1480870000,41367723333.3333,0,0,5310743333.33333,0,0,1540913333.33333,2874556666.66667,12300000,0
"Georgia",0,0,0,0,1230000,0,0,0,0,172566666.666667,0,0,17220000,59453333.3333333,0,0,1223333.33333333,0,0,0,495510000,0,0,0,0,0,0,0,0,0,15990000,1223333.33333333,0,5350000,0,0,0,0,0,0,0,0,0,0,0,0,100364003333.333,0,0,28808836666.6667,0,342539266666.667,0,3320000,0,167621436666.667,0,0,88599003333.3333,0,30082800000,0,0,144889200000,0,0,0,0,0,0,27060000,0,0,0,0,0,0,0,0,0,4682680000,0,9361956666.66667,0,0,25830000,116480000,15918493333.3333,0,0,0,20910000,83580626666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,16066540000,10020000,105065156666.667,0,95187773333.3333,0,0,0,0,0,0,8654723333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,152591210000,16334956666.6667,0,0,0,0,0,0,0,0,8935116666.66667,0,50730050000,0,0,0,0,0,2863316666.66667,0,114502993333.333,0,0,0,0,0,0,0,13530000,0,0,0,0,0,62222853333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47320000,23005920000,34063546666.6667,635910000,1.001e+09,24600000,0,0,0,0,0,0,0,0,0
"Gabon",0,0,0,0,4194300000,0,0,0,1230000,0,0,0,9840000,0,0,0,0,4520000,0,0,0,0,0,0,0,0,0,0,0,0,4870000,71340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9840000,2910396666.66667,0,3690000,0,0,0,0,0,0,0,0,72570000,0,1230000,0,0,366170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8050000,0,0,0,0,0,3690000,0,0,0,0,0,79476666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2460000,0,23370000,644403333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14940000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1838850000,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116010000,0,0,0,0,0,0,63960000,0,0
"Gambia",0,0,0,0,36160000,0,0,0,286180000,356750000,3640000,0,1.926e+09,0,0,0,46480000,0,0,0,209853333.333333,0,0,0,0,0,0,0,0,0,390930000,216520000,1213333.33333333,139020000,0,0,0,0,0,0,0,0,0,0,0,1047310000,59637966666.6667,0,0,8823966666.66667,0,34514446666.6667,0,3320000,0,191635486666.667,25578180000,0,0,0,758910000,0,0,123346936666.667,19413333.3333333,0,0,0,0,0,298963333.333333,0,33126666.6666667,0,0,32760000,0,17430000,0,99420000,0,5810000,173423333.333333,0,0,177190000,99713333.3333333,4689603333.33333,0,3690000,6610000,2060000,0,0,0,0,0,44760000,9070000,0,0,0,0,0,0,0,27480733333.3333,22600000,2156726666.66667,0,35405660000,0,0,0,0,0,0,3690000,0,0,0,0,0,0,0,7470000,0,0,0,0,0,138962723333.333,24655913333.3333,0,0,0,0,0,0,18450000,0,4645693333.33333,0,11739710000,0,0,0,10330000,65970000,14702230000,0,127025766666.667,0,0,45970000,0,0,0,0,1660000,0,0,0,2363370000,0,88854843333.3333,0,0,0,0,0,3320000,0,0,0,0,0,0,41500000,0,807740000,0,0,533130000,0,899720000,0,0,0,0,0,0,83320000,0,0
"Germany",0,0,0,0,0,0,0,0,11021716666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36900000,0,0,0,0,0,149953333.333333,0,0,9840000,0,0,0,0,844360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20910000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12984913333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323856666.66667,0,0,0,0,0,0,5875343333.33333,0,0,0,0,0,8812683333.33333,0,0,0,0,0,5004380000,0,0,0,0,0,0,0,0,3958840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16155546666.6667,0,0,0,1935273333.33333,0,0,0,0,0,1287860000,0,0,0,0,34621206666.6667,0,0,0,0
"Bosnia and Herzegovina",0,24583333.3333333,0,0,28617350000,50610000,99926666.6666667,274290000,26114693333.3333,19258953333.3333,345273333.333333,6150000,8747000796666.67,37825360000,364900703333.333,242121226666.667,44466640000,2521166666.66667,0,66393333.3333333,195413333.333333,0,0,0,14755906666.6667,51660000,38130000,0,0,37639456666.6667,10369306666.6667,547231976666.667,840440000,13386343333.3333,1573695143333.33,909334193333.333,220470376666.667,210244720000,0,476976666.666667,18896880000,40679803333.3333,608850000,978048446666.667,101885533333.333,24305460000,1407268443333.33,4027756666.66667,2453333.33333333,49723320000,0,12616107150000,0,2641457190000,0,5009794426666.67,943693333.333333,44170826666.6667,23880870000,0,0,0,328063963333.333,1471777460000,288690000,159333716666.667,9308130000,57205050000,0,0,306425283333.333,0,38130000,830000,0,9756320000,4920000,5018936666.66667,0,12671366666.6667,298335323333.333,178646110000,157946040000,357636666.666667,0,1006270000,176021980000,3839474603333.33,13530000,2297896666.66667,35061203333.3333,471733333.333333,174416666.666667,8610000,564276666.666667,0,0,447813080000,3063006666.66667,0,23495110000,0,17108220000,867166666.666667,22140000,0,6671460000,180637810000,4786066666.66667,521510000,4677047603333.33,84156666.6666667,18474080000,65023333.3333333,623436470000,11710000,660223953333.333,3740693333.33333,0,52883333.3333333,13516666.6666667,0,485506160000,359425083333.333,0,1867666666.66667,19276666.6666667,12268733333.3333,31311033333.3333,58971583333.3333,3690000,7017484270000,34631246666.6667,2446666.66666667,1245023333.33333,1510163333.33333,7320000,6600416666.66667,9840000,53382306666.6667,0,37455810000,0,2123330610000,51660000,0,37301763333.3333,6315050000,12219746666.6667,12683756666.6667,0,209229930000,0,956392600000,6844716666.66667,0,134053333.333333,0,0,1315520000,0,24163333.3333333,169680000,1367290000,7943880000,89177210000,0,343566666.666667,9736666.66666667,0,130069623333.333,1150316896666.67,0,0,0,0,7380000,530848143333.333,92453023333.3333,0,5744336666.66667,0,4362040000,1439260000,115383333.333333,258454190000,0,0,2460000,0,253856666.666667,572251743333.333,5239410000,1230000,0
"Ghana",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260886666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece",0,17220000,0,25813333.3333333,30559340000,6150000,0,237196666.666667,60593243333.3333,1876490000,43880000,45851520000,389761683333.333,329093333.333333,1230000,39420000,1674833333.33333,3862300000,2923586666.66667,12300000,90830000,71340000,1185686666.66667,15990000,212353333.333333,784366666.666667,472636666.666667,0,7380000,0,41352280000,4714940000,720750000,7792040000,36900000,29060000,51660000,18200000,0,419860000,0,0,46740000,0,7466570000,31518750000,67623833333.3333,1213333.33333333,56580000,34975650000,0,507296590000,0,3151706666.66667,0,1840085363333.33,571573333.333333,18450000,8124550000,1230000,311606573333.333,589713333.333333,3690000,0,8610000,9675573333.33333,54926666.6666667,486373333.333333,0,0,45913350000,99630000,54120000,11070000,261260000,18640200000,9790000,1351736666.66667,0,2346413333.33333,58209320000,1895826666.66667,1585058496666.67,676500000,0,24652243333.3333,301869690000,150409990000,158663333.333333,2649166666.66667,169070963333.333,47970000,2120216666.66667,1230000,9823333.33333333,0,90620000,55154090000,7226336666.66667,0,4086293333.33333,0,318336666.666667,385536666.666667,35283333.3333333,0,2214893333.33333,43656666.6666667,390103333.333333,363690000,32773570000,11043333.3333333,24600000,25830000,129983333.333333,3690000,9806666.66666667,5343476666.66667,0,18396666.6666667,31966666.6666667,0,15731400000,570873333.333333,37280000,12285620000,43050000,5350000,248356666.666667,13855033333.3333,1230000,1160406850000,20785100000,666660000,3185006666.66667,975150000,714173333.333333,258283333.333333,8610000,2208170000,0,24096436666.6667,0,545291093333.333,3690000,0,1230000,4073683333.33333,2526783333.33333,7857280000,55350000,27221533333.3333,0,22600000,8245843333.33333,0,154953333.333333,1230000,0,166046666.666667,0,0,1230000,357523333.333333,483313333.333333,32281383333.3333,6150000,158263333.333333,0,0,0,231126710000,0,0,0,0,1388350000,293156836666.667,1941853333.33333,0,2613636666.66667,4030650000,163830000,321950000,71340000,115898863333.333,0,176680000,0,0,0,426810000,5874236666.66667,154740000,3801723333.33333
"Greenland",0,0,0,0,0,0,9340530000,1230000,27060000,0,2358180000,0,0,58240000,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15990000,0,0,0,0,0,0,0,27060000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grenada",0,0,0,0,4550000,0,0,0,0,0,0,0,112850000,9313736666.66667,63108773333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35476666.6666667,0,0,0,804873333.333333,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310156666.66667,0,0,7380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,964320000,0,0,0,0,0,0,0,0,0,0,0,37786866666.6667,103133333.333333,0,2446666.66666667,1213333.33333333,0,4853333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98738533333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643336666.666667,0,0,0,0,0,0,37520000,0,0
