"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Kyrgyzstan",186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146963333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cambodia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48653333.3333333,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71793333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93175286666.6667,0,0,0,0,0,0,0,0,5245066666.66667,0,0,0,0,0,0,0,0,4247080000,0,0,0,0,0
"Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saint Kitts and Nevis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Korea",0,0,0,0,54477768333.3333,0,0,0,540528333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63138333.3333333,0,0,714136666.666667,0,0,0,0,0,0,0,0,0,0,0,0,47190000,0,0,0,0,0,4840000,67977343333.3333,0,0,0,0,26620000,0,0,0,0,5988333.33333333,0,2946666.66666667,0,0,0,0,0,0,0,0,0,13180786666.6667,0,0,0,0,6193900000,1210000,0,151753333.333333,0,0,2492880000,0,0,380120000,11488333.3333333,8996666.66666667,7366666.66666667,24178333.3333333,7248333.33333333,0,0,0,5933333.33333333,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0,129063333.333333,0,0,0,0,55032500000,0,0,0,0,1210000,3560000,0,0,9445000,40149806666.6667,97240000,0,0,826006666.666667,0,0,0,0,0,0,0,0,0,0,0,309400000,0,0,7656380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3045380000,0,0,0,0,0,0,318240000,0,22935011666.6667,0,0,0,0,162580000,73666666.6666667,0,0,628026666.666667,0,0,0,0,0
"Kuwait",0,0,0,0,136728333.333333,0,0,0,0,0,0,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1337786666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2512033333.33333,78926666.6666667,0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,652423333.333333,0,0,0,931830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141440000,0,0,0
"Lao People's Democratic Republic",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491551746666.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332062560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lebanon",0,0,0,0,4805000,0,0,0,10313333.3333333,3618333.33333333,0,0,18300000,4156666.66666667,58933333.3333333,0,0,0,0,0,0,0,0,0,3013333.33333333,0,0,0,0,2946666.66666667,10145000,1210000,0,0,17520000,33600000,0,18866666.6666667,0,1210000,0,0,0,0,0,0,22973333.3333333,0,0,0,0,147620000,0,258940000,0,1210000,0,0,0,0,0,0,122163333.333333,50006666.6666667,0,65771666.6666667,56313333.3333333,23756666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,56960000,0,512640000,515883333.333333,0,0,0,0,389455000,0,0,0,0,0,0,0,0,15696666.6666667,0,0,3606666.66666667,15730000,0,0,0,0,0,0,0,83490000,0,0,0,0,0,8620000,0,0,0,0,0,6050000,0,2946666.66666667,12973333.3333333,0,0,4420000,180923333.333333,0,3630000,1186666.66666667,0,0,212960000,0,1210000,0,0,0,0,0,0,0,0,0,164875000,0,0,0,1040195000,189286666.666667,3881666.66666667,0,0,23573333.3333333,0,0,0,0,0,0,0,1186666.66666667,29555000,0,0,98013333.3333333,0,2420000,0,0,0,0,0,0,145200000,454433333.333333,0,0,0,0,0,0,2420000,0,0,20626666.6666667,0,0,235950000,0,8840000,0
"Liberia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Saint Lucia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2146666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18866666.6666667,0,0,0,0,0,0,0,0,0
"Sri Lanka",0,0,0,0,4840000,0,0,0,14520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7260000,0,0,29186666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24920000,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26633333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20570000,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,29666666.6666667,0,0
"Lesotho",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1535490000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14842740000,0,0
"Lithuania",0,0,0,0,0,0,0,0,0,13053333.3333333,0,0,0,0,0,0,17680000,0,0,0,315653333.333333,0,0,0,0,0,0,0,0,0,0,599286666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48420796666.6667,0,0,35087880000,0,0,0,0,0,248326666.666667,32623850000,0,11866666.6666667,0,1186666.66666667,0,0,5120098333.33333,3606666.66666667,0,0,0,0,0,5933333.33333333,0,0,0,0,0,0,0,0,20173333.3333333,0,0,29040000,12761413333.3333,0,2551333333.33333,1697280000,172516666.666667,0,0,0,18168333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17596826666.6667,0,0,30853333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76823258333.3333,10956293333.3333,0,0,0,0,0,0,0,0,15049451666.6667,0,0,0,0,0,0,0,208736666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9531800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,11866666.6666667,0,0,0,0,0,0,0,0
"Luxembourg",0,0,0,0,0,0,0,0,0,1186666.66666667,11786666.6666667,0,1818851666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30418038333.3333,0,0,17211413333.3333,0,0,0,0,0,0,0,0,0,0,2020673333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239718333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Latvia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4136720000,0,4746666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,63559053333.3333,0,0,27899720000,0,0,0,0,0,147335000,14234245000,0,1438240000,0,37973333.3333333,0,0,31344101666.6667,0,7671800000,0,0,0,0,1210000,0,0,0,0,0,0,0,0,1210000,0,0,38362711666.6667,0,0,1249560000,0,7782160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3127236666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45244133333.3333,338851666.666667,0,0,0,0,0,0,0,0,717090000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243333.33333333,0,0,0,0,0,0,0,0,0
"Macao SAR, China",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morocco",0,0,0,0,2373333.33333333,0,0,0,0,18480000,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327973333.333333,0,0,2946666.66666667,0,0,382336666.666667,0,0,0,1186666.66666667,0,0,0,0,44326666.6666667,0,0,0,0,0,0,0,0,2151886666.66667,0,0,0,0,945186666.666667,0,0,2499186666.66667,0,0,1186666.66666667,0,0,26520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45823333.3333333,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,95336453333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,14733333.3333333,0,0,0,0,0,145200000,0,0,0,0,0,0,0,0,207353333.333333,4106666.66666667,0,0,811680000,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409586666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Republic of Moldova",0,0,0,0,5762663333.33333,0,0,0,0,0,0,0,0,0,0,0,759466666.666667,0,0,0,9058693333.33333,0,0,0,0,0,0,0,0,0,4828333.33333333,63357320000,0,0,0,0,0,0,0,0,0,0,0,0,91350786666.6667,1210000,32565000,0,0,0,0,0,0,0,0,5032653333.33333,0,0,0,0,62081653333.3333,0,0,128761640000,0,0,0,0,0,0,171362403333.333,0,0,0,0,0,0,0,0,425420000,0,59333333.3333333,1210000,0,24920000,0,7947991666.66667,165538825000,0,0,0,59333333.3333333,0,0,0,0,0,0,552986666.666667,0,55835040000,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,0,0,1606746666.66667,0,0,0,0,0,0,0,2722213333.33333,0,0,0,0,0,11732573333.3333,1210000,0,0,1132080000,0,0,0,0,0,9463666666.66667,0,0,0,0,0,0,100873325000,1409760000,0,0,0,0,0,0,0,0,0,278866666.666667,0,0,0,0,0,0,0,0,25597586666.6667,0,0,0,0,0,0,0,0,0,117264026666.667,0,0,0,0,3778346666.66667,0,21425000,0,0,0,0,0,0,0,0,0
"Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728453333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9306021666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44500000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301413333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mexico",0,0,0,0,7260000,19860000,0,0,499730000,33936666.6666667,0,0,5933333.33333333,0,0,0,7713333.33333333,0,1210000,0,0,1003433333.33333,0,510616666.666667,137266666.666667,1612930000,0,0,0,0,1472030000,32101666.6666667,368040000,3443055000,0,0,0,0,0,7455306666.66667,0,0,21976476666.6667,55820000,0,660578333.333333,451188333.333333,0,0,14240000,0,0,4086126666.66667,0,0,353901666.666667,20523333.3333333,0,4840000,0,231411666.666667,0,0,901058333.333333,0,0,0,0,0,0,0,0,0,51093286666.6667,0,342371666.666667,59092720000,0,172066666.666667,17800000,0,0,0,0,0,0,3560000,18393333.3333333,0,0,1818333.33333333,0,684481200000,0,0,0,0,346158333.333333,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87101333333.3333,0,1.5486e+10,0,0,3560000,307011666.666667,6781365000,9680000,0,22990000,3734900000,374986666.666667,929076666.666667,6947398333.33333,159720000,0,1210000,0,0,1210000,0,0,3630000,7120000,16940000,0,0,0,0,71995000,0,0,65613033333.3333,0,3560000,0,0,0,56265000,4235000,3560000,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,2373333.33333333,0,2420000,6.052e+10,0,13053333.3333333,2420000,660534883333.333,0,0,2254819630000,0,0,0,1117709466666.67,21360000,272682353333.333
"The former Yugoslav Republic of Macedonia",0,2560258333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,152895000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4235000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4465426666.66667,0,0,0,0,0,0,33226666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193465000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3058333.33333333,0,0,0,0,0,0,0,0,0
"Mali",0,0,0,0,0,0,0,0,0,0,0,0,0,0,205293333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27293333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,16745053333.3333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493780000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Malta",0,0,0,0,301290000,0,0,0,0,0,0,0,0,0,0,26620000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19360000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1330276666.66667,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27293333.3333333,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050000,0,0,0,0,0,0,0,0,0,0,0,0,0
"Myanmar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259584520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78320000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110720000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424826666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17433320000,0,0,0,0,0,0,0,0,0,0,0,0,0,8871520000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8294800000,0,0,0,0,0,0,0,0,6436480000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Montenegro",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5340000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mongolia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6167106666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12150320000,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,186666.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280053333.333333,0,0,0,0,0,0,0,0,0,0,94933333.3333333,0,36709533333.3333
