"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"France",0,0,0,0,55200000,0,0,0,5960000,2662980000,1200000,0,45168770000,3600000,8400000,0,1220000,0,0,55200000,0,0,0,0,77920000,0,0,0,0,2.4e+07,27610000,820120000,3630000,0,5.4e+07,15580000,8400000,151150000,0,32410000,1200000,0,0,0,13200000,1323600000,28921010000,44390000,1200000,2076700000,8400000,289150000,0,0,0,36353720000,142800000,0,5744310000,0,0,0,103160000,35441270000,9600000,0,7200000,2.4e+07,0,2400000,27690000,0,0,0,0,2390000,0,0,4800000,128940000,0,0,3939200000,0,0,0,921600000,24032880000,0,2482800000,2380000,0,0,0,186950000,0,0,1220000,1190000,0,921200000,0,0,0,0,0,3600000,1661910000,0,0,93560000,9570000,14390000,0,0,0,79200000,0,0,0,0,0,3600000,3600000,0,0,0,128390000,13180000,3600000,0,22419890000,45460000,0,0,0,111860000,0,0,22800000,0,2850040000,0,1785540000,0,403200000,40750000,1.2e+07,86400000,1200000,0,84620000,0,59940000,1200000,0,0,0,0,1200000,0,0,0,1220000,2.64e+08,4303200000,0,109190000,3922800000,266400000,7200000,2440000,0,0,0,0,0,77970000,2102400000,0,0,0,0,3590000,0,9550000,0,0,0,1190000,7200000,0,0,0,0
"Faroe Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"United Kingdom",0,0,0,0,433510000,0,0,0,745640000,1292110000,0,0,11367650000,0,0,0,63630000,0,0,0,0,0,0,0,0,0,0,0,0,0,14112580000,462050000,0,1200000,0,0,0,0,0,0,0,0,0,0,1054820000,2755680000,14866690000,2400000,0,1685460000,0,0,0,4.8e+07,0,21754280000,18100000,0,1249310000,0,51128110000,0,0,0,0,0,0,0,0,0,326180000,0,0,0,0,107990000,0,8440000,0,255340000,0,33600000,31971560000,0,0,1021090000,649200000,15463850000,0,1200000,0,0,248400000,0,0,0,0,0,1200000,0,221990000,0,0,0,0,0,8340000,1.14e+08,85470000,0,0,0,0,0,0,1220000,0,2027580000,0,0,0,0,0,0,0,0,0,0,0,183380000,0,34214660000,194880000,0,0,2400000,26400000,0,0,3600000,0,1395850000,0,725750000,0,0,0,5990000,56390000,1200000,0,58710000,0,4800000,10800000,0,0,0,0,0,0,0,0,104300000,17060000,3289920000,0,0,0,0,0,8420000,0,0,0,0,0,0,10820000,0,0,46800000,0,0,0,9534680000,0,0,0,0,0,0,0,0,0
"Georgia",0,0,0,0,0,0,0,0,0,0,1063200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22610000,0,0,0,0,0,0,0,0,0,73830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ghana",0,0,0,0,0,0,0,0,0,0,0,0,1220000,2.4e+07,62400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1190000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476170000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3580000,0,0,0,0,0,0,0,0,0
"Guinea",0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,938400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gambia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,3.39e+09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guinea-Bissau",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Equatorial Guinea",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greece",0,4617780000,0,0,494400000,0,0,0,374360000,43190000,0,0,7092710000,0,0,0,27994330000,0,0,28800000,0,0,0,0,0,0,0,0,0,0,8400000,1190000,0,0,0,0,0,0,0,0,0,0,0,0,7303630000,14911560000,2404540000,0,0,1207200000,0,0,0,620400000,0,13540320000,88800000,0,1408310000,0,358820000,0,0,15205690000,3600000,0,0,0,0,0,0,0,0,0,0,0,0,27600000,0,53041480000,0,0,50400000,0,147600000,0,2263200000,6654120000,2400000,3970800000,0,0,0,0,0,0,0,1200000,1.68e+08,0,16071450000,0,1.9032e+10,0,0,0,489600000,0,542400000,0,147600000,26400000,0,0,0,1.68e+08,0,2400000,0,111600000,0,0,0,0,0,0,0,0,0,0,0,20810580000,178790000,0,0,0,0,1200000,0,0,0,35135700000,0,87600000,0,0,0,825600000,32484290000,5.4e+07,0,7.404e+09,1.092e+09,1200000,0,0,0,0,0,5533790000,0,0,0,3604230000,28800000,2573690000,0,0,7504800000,0,0,0,0,0,0,0,0,0,111934940000,0,0,0,0,0,0,94800000,0,0,0,0,0,0,0,0,0
"Grenada",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Greenland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guatemala",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287980000,0,0,0,0,0,0,0,0,0
"Guyana",0,0,0,0,0,0,0,2903600000,0,0,0,0,2907170000,0,0,0,0,0,2380000,2380000,0,235620000,0,0,22391860000,5752140000,0,0,0,0,89250000,0,39270000,0,0,0,0,0,0,5513890000,0,0,3570000,18460470000,0,0,7312810000,0,972520000,0,371280000,0,0,0,0,25572990000,0,0,0,0,7797080000,0,0,7001480000,0,59500000,0,0,0,0,8271390000,5980480000,0,2339540000,0,0,66970000,0,35049070000,0,0,0,0,0,0,0,0,42944510000,115789600000,0,59500000,0,0,0,0,0,537880000,0,0,0,0,0,0,3685480000,0,0,0,0,0,0,0,0,0,0,20452530000,0,0,0,0,0,0,0,0,0,0,0,0,0,3e+07,0,21521150000,22209780000,0,0,0,0,0,64732630000,342720000,0,0,1610070000,0,30909700000,0,0,0,0,0,0,0,0,0,0,32400000,0,0,0,0,0,0,0,1200550000,0,0,0,0,0,0,0,0,0,0,0,0,0,47683780000,0,0,0,0,0,0,0,0,9794340000,0,8136540000,56582120000,0,0,0,0,0,0
"Hong Kong SAR, China",0,0,0,0,0,0,0,0,2.1e+08,0,9600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789600000,0,4800000,2876420000,0,0,0,0,0,0,0,0,0,40800000,0,0,0,0,0,0,0,0,0,0,0,1.5e+08,0,0,0,0,0,0,0,694800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,44591510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,52800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211200000,0,0,0,0,0,0,0,0,0,0,0,0,0,2911200000,0,0,0,26400000,0,0,0,0,0
"Honduras",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.196e+09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,747140000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12874800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Croatia",0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,2400000,0,0,309540000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1220000,0,0,0,0,112690000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Haiti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hungary",0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,64770000,0,0,20330000,0,0,0,0,0,0,0,0,0,0,0,26180000,0,0,0,0,0,0,0,0,0,0,0,0,0,439130000,1656980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,1483570000,0,0,0,0,0,0,0,0,0,2.4e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82800000,0,0,0,0,0,0,5826580000,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,3762960000,69410000,1.8e+07,0,0,0,0,0,8540000,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,0,0,0,1200000,0,0
"Indonesia",0,0,0,0,0,0,0,0,3e+07,0,0,0,56400000,0,0,1215600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82760000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39590000,0,0,0,0,0,0,0,0,0,0,0,0,0,6e+08,0,0,0,571200000,0,0,0,0,0,0,0,0,0,0,0,0,6.3e+08,0,0,5990000,0,0,0,0,0,1200000,0,0,0,0,145200000,0,0,0,0,0,0,0,0,0
"India",2517600000,3134400000,0,0,2823800760000,2.22e+08,267600000,0,129433740000,3561600000,3.8034e+10,9.762e+09,168525400000,2449923600000,61648800000,1.828513e+12,4850300000,160333320000,0,3.48e+08,10405200000,0,0,0,4.26e+08,0,6210650000,26916760000,1225200000,1759200000,142494080000,15848270000,7255200000,3567600000,1492354800000,268724400000,2157600000,1.4502e+10,0,106800000,1105200000,670800000,57600000,2400000,3050370000,1459200000,58283060000,678152400000,87600000,5.622e+09,0,165777600000,0,253834800000,8.52e+08,23306300000,213600000,230348400000,1527600000,1624780000,139337550000,0,1858800000,712116220000,56251200000,280915120000,1668465600000,77696400000,23606400000,6220800000,10158810000,6e+07,0,1.92e+08,9600000,5774380000,0,2529600000,1.2198e+10,4.02e+08,122810400000,0,5033850000,2908504800000,2058423500000,0,120382540000,158467330000,5377060000,195997200000,1262400000,3464400000,49138800000,4.32e+08,112800000,0,0,7276800000,724945240000,0,67646400000,871525200000,108333600000,373200000,910556090000,6e+08,2287200000,0,2.4e+08,3600000,5083200000,3271200000,442535800000,88520400000,2290800000,0,13989600000,603600000,0,567600000,969600000,7.1622e+10,10682400000,143492050000,562800000,161564410000,36019200000,0,299038800000,204913200000,0,255200690000,8380520000,1326194580000,22475710000,549215960000,1.272e+09,0,2.4e+07,6387600000,70800000,24298690000,51600000,35438530000,19200000,0,0,528739290000,2774950000,257822400000,2151600000,3578583820000,166911600000,2835692400000,415379150000,0,194025600000,0,1125812400000,31200000,0,1.236e+09,57600000,0,9.9e+08,34467600000,207600000,15674400000,1.0029e+11,6e+07,289070400000,4284850000,1.68e+08,1780800000,0,1.56e+08,1227600000,65990400000,7.81938e+11,0,3.48e+08,3.0378e+10,4978800000,90703200000,3600000,556118120000,0,0,6.66e+08,292800000,0,777224400000,902701880000,1605600000,9757200000
"Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163200000,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2e+07,0,0,772510000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15600000,0,0,0,0,0,0,0,0,0,0,0,0,0,82800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iran (Islamic Republic of)",6e+06,0,0,0,1126800000,0,1.2e+07,0,121200000,3600000,2400000,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,309600000,16800000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82830000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8e+07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76780000,0,0,8400000,0,0,0,1.2e+07,0,52800000,0,0,0,0,0,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31200000,2400000,0,8400000,2400000,0,0,0,0,0,0,0,0,0,0,0,3600000,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,7220000,0,0,0,0,0,0,0,0,0,0,0,0,289200000,0,0,0,0,0,0,20400000,0,0,0,0,0,33600000,0,0,0
"Iraq",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Iceland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Israel",0,0,0,0,0,0,0,0,3600000,0,0,0,2400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6e+06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,13200000,0,0,0,0,28800000,0,0,17920000,16800000,0,0,0,0,7200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8400000,0,0,0,0,0,0,0,0,0,2400000,0,0,0,0,0,0,4.2e+07,0,0,0,0,0,0,0,0,0,0,0,4800000,0,322800000,0,0,0,0,0,0,3600000,0,0
"Italy",0,9102620000,0,0,2450890000,213690000,4.2e+07,2400000,13997520000,82222060000,9600000,0,187748950000,0,0,0,6913960000,117360000,1200000,14383710000,39600000,0,9600000,9600000,14458710000,0,1200000,0,0,0,6003920000,79911300000,476400000,140400000,513600000,0,1200000,6e+06,0,386660000,0,3600000,79200000,62400000,1803470000,98625630000,431221240000,7.8e+07,0,23297030000,339600000,36480000,112800000,187180000,0,47597640000,1500960000,19200000,39077540000,0,469955170000,0,0,254731140000,415200000,1200000,1.2e+07,0,0,0,18668740000,0,0,44400000,0,1229990000,0,19534520000,0,72725060000,14400000,721180000,8143330000,2400000,1.86e+08,4800000,6474230000,0,0,11179200000,286800000,28800000,4.8e+07,0,9600000,0,0,22800000,209960000,0,52519680000,0,7262060000,0,16800000,0,3638100000,519840000,1610110000,0,1691980000,27600000,0,21600000,1072740000,154840000,0,4726620000,1200000,1690220000,1200000,1200000,0,52800000,0,115200000,0,2400000,0,21600000,8400000,94462790000,5623960000,0,723420000,13200000,53930000,115200000,193190000,115200000,0,109428940000,0,2857080000,2.4e+07,405600000,2.4e+07,134380000,7104210000,2524330000,2400000,1255980000,488540000,0,500400000,0,0,13200000,0,21779630000,0,0,0,60989360000,28176740000,32711450000,0,2400000,29734800000,0,0,171600000,0,0,0,0,0,97400000,109567540000,0,613170000,2400000,3580000,3209980000,7.2e+07,31190500000,0,0,190800000,2.28e+08,0,0,1172390000,3600000,0
