"","AFG","ALB","ANT","ARB","ARE","ARG","ARM","ATG","AUS","AUT","AZE","BDI","BEL","BEN","BFA","BGD","BGR","BHR","BHS","BIH","BLR","BLZ","BMU","BOL","BRA","BRB","BRN","BTN","BWA","CAF","CAN","CHE","CHL","CHN","CIV","CMR","COD","COG","COK","COL","COM","CPV","CRI","CUB","CYP","CZE","DEU","DJI","DMA","DNK","DOM","DZA","ECU","EGY","ERI","ESP","EST","ETH","FIN","FJI","FRA","FRO","GAB","GBR","GEO","GHA","GIN","GMB","GNB","GNQ","GRC","GRD","GRL","GTM","GUY","HKG","HND","HRV","HTI","HUN","IDN","IND","IRL","IRN","IRQ","ISL","ISR","ITA","JAM","JOR","JPN","KAZ","KEN","KGZ","KHM","KIR","KNA","KOR","KWT","LAO","LBN","LBR","LBY","LCA","LKA","LSO","LTU","LUX","LVA","MAC","MAR","MDA","MDG","MDV","MEX","MKD","MLI","MLT","MMR","MNE","MNG","MOZ","MRT","MUS","MWI","MYS","NAM","NCL","NER","NGA","NIC","NLD","NOR","NPL","NZL","OMN","PAK","PAN","PER","PHL","PNG","POL","PRK","PRT","PRY","PSE","PYF","QAT","ROU","RUS","RWA","SAU","SDN","SEN","SGP","SLB","SLE","SLV","SOM","SRB","SSD","STP","SUR","SVK","SVN","SWE","SWZ","SYC","SYR","TCD","TGO","THA","TJK","TKM","TLS","TON","TTO","TUN","TUR","TUV","TWN","TZA","UGA","UKR","URY","USA","UZB","VCT","VEN","VNM","VUT","YEM","ZAF","ZMB","ZWE"
"Afghanistan",0,0,0,0,0,0,0,0,0,0,0,0,14240000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123460000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136730000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Albania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43906666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Netherlands Antilles",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Aruba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419423333.333333,0,0,0,0,0,0
"United Arab Emirates",2601906666.66667,0,0,0,0,897120000,252760000,0,244573333.333333,0,122800000,7190000,0,0,0,6050000,0,13386340000,0,0,0,0,0,0,0,0,24186666.6666667,0,0,0,1210000,0,0,42440000,0,46240000,0,200546666.666667,0,0,20626666.6666667,0,0,0,1210000,0,0,3748160000,0,0,0,0,0,577436666.666667,64493333.3333333,0,0,1500346666.66667,0,0,0,0,4746666.66666667,0,7120000,166180000,0,21710000,0,2373333.33333333,0,0,0,0,0,14733333.3333333,0,0,0,0,0,102346666.666667,0,260369733333.333,15059366666.6667,0,0,1186666.66666667,0,1823763333.33333,0,8840000,294876666.666667,2946666.66666667,0,0,0,70720000,8198943333.33333,0,595306666.666667,1210000,27584560000,0,24940000,0,0,0,0,0,0,0,0,309200000,0,0,2420000,0,0,0,0,0,0,28853333.3333333,0,287980000,0,0,0,0,0,17680000,0,0,2946666.66666667,26841960000,5917850000,0,0,0,0,0,0,0,0,0,0,31093596666.6667,0,0,0,8020433333.33333,1145146666.66667,53456666.6666667,1186666.66666667,0,21780000,0,26876926666.6667,0,0,0,0,0,0,0,0,86080000,64826666.6666667,0,0,0,0,36066666.6666667,0,0,0,90700000,983693333.333333,0,263780000,758110000,33490000,0,0,0,0,0,0,4426266666.66667,0,13525710000,5976626666.66667,0,0
"Argentina",154266666.666667,1089360000,0,0,1073497453333.33,0,1014693333.33333,0,1425613333.33333,28480000,1201853333.33333,61706666.6666667,3156533333.33333,3942106666.66667,401093333.333333,88545506666.6667,1178360000,16755733333.3333,0,1185480000,30853333.3333333,0,0,207661380000,2395549906666.67,8840000,89326333333.3333,0,0,0,330476666.666667,0,2421240416666.67,125786666.666667,21672093333.3333,78843320000,68247233333.3333,12915680000,0,46492413333.3333,0,68156200000,2507013333.33333,2230650906666.67,1008666666.66667,5211840000,1402640000,1439426666.66667,0,5383906666.66667,651270426666.667,10025670813333.3,178607866666.667,9043846546666.67,213600000,190149980000,92560000,9304653333.33333,0,29666666.6666667,1969866666.66667,0,1140386666.66667,521468800000,1253400000,87052680000,2488440000,90770000,0,0,5152506666.66667,0,0,1759826666.66667,30853333.3333333,14240000,1882053333.33333,1256680000,7176276666.66667,0,2635564120000,56650280000,398720000,11705800000,281857066666.667,0,86675093333.3333,12410160000,4868813333.33333,1896838333333.33,187731853333.333,29666666.6666667,17875240000,0,0,0,0,4577480040000,260796106666.667,0,35468280000,4578160000,3451746666.66667,0,0,0,329893333.333333,0,215973333.333333,0,3666776266666.67,0,0,0,215324226666.667,1616240000,1727786666.66667,0,30853333.3333333,601640000,0,12050600000,150706666.666667,322725866666.667,0,6360527546666.67,49588426666.6667,0,485346666.666667,529520333333.333,462800000,304660053333.333,196986666.666667,17210226666.6667,204106666.666667,351904786666.667,14048946666.6667,2006620000,773350066666.667,244677613333.333,0,138182586666.667,0,1565213333.33333,11794113333.3333,30853333.3333333,0,352440000,2427920000,2673946666.66667,0,3817897026666.67,185120000,548353920000,306280000,766586666.666667,1808420000,1914093333.33333,0,282426666.666667,123413333.333333,0,30853333.3333333,0,121040000,26106666.6666667,0,0,8122733333.33333,0,612320000,1535546666.66667,0,0,0,0,700133333.333333,478960066666.667,98207893333.3333,0,248345600000,1594880000,0,60520000,52808496666.6667,534918593333.333,0,0,940716946666.667,13239788333333.3,0,2032010026666.67,2565293280000,0,0
"Armenia",0,0,0,0,560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11786666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Antigua and Barbuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Australia",0,0,0,0,7120000,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,0,0,16613333.3333333,0,0,0,0,0,0,105613333.333333,0,0,0,0,0,0,97306666.6666667,0,5599880000,0,0,0,108476666.666667,1186666.66666667,0,0,187170000,0,0,0,0,0,0,0,0,0,0,0,24943333.3333333,0,0,0,0,1293536666.66667,0,0,0,0,0,44606666.6666667,4099933333.33333,0,0,5054756666.66667,0,0,0,0,7120000,0,156479720000,4840000,0,0,0,0,0,625373333.333333,0,0,0,0,0,0,0,0,0,22990000,0,0,0,4746666.66666667,0,0,0,0,0,0,15409006666.6667,0,829503333.333333,0,0,0,31110000,0,0,5601893333.33333,0,9493333.33333333,0,0,4918836666.66667,3305890000,0,0,0,0,0,11866666.6666667,1186666.66666667,0,0,0,0,0,0,209086666.666667,1.21e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,7967263333.33333,0,0,0,8306666.66666667,0,0,0,0,0,27620000,0,54633333.3333333,0,0
"Austria",0,3630000,0,0,0,0,0,0,0,0,107986666.666667,0,566573333.333333,0,0,0,992123333.333333,0,0,3630000,560106666.666667,0,0,0,0,0,0,0,0,0,0,22401130000,21360000,20376666.6666667,0,0,0,0,0,0,0,0,0,0,0,1.0575e+10,190962523333.333,0,0,60590000,0,0,0,0,0,429810000,9453333.33333333,0,8306666.66666667,0,18411473333.3333,0,0,1935223333.33333,332266666.666667,0,0,0,0,0,488906666.666667,0,0,0,0,47246666.6666667,0,6362030000,0,37722290000,0,0,327220000,1186666.66666667,0,0,0,1150370803333.33,0,14520000,323960000,84253333.3333333,0,20173333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,958873333.333333,24990000,192240000,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11010896666.6667,0,0,28480000,0,0,0,0,0,0,11936750000,0,111130000,0,0,0,0,1449480000,7016760000,0,0,0,0,0,0,0,0,0,736083333.333333,0,0,0,4090776666.66667,16847863333.3333,324713333.333333,0,0,0,0,0,0,0,0,0,0,0,0,58588973333.3333,0,0,0,0,3557626666.66667,0,207133333.333333,8.9e+07,0,0,0,0,0,0,0,0
"Azerbaijan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4355173333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4820240000,0,0,0,0,0,0,0,88400000,0,103133333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47466666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24200000,0,0,0,0,0,0,0,0,0,0,0
"Burundi",0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45980000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20570000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Belgium",0,129653333.333333,0,61880000,2722720000,0,24920000,0,34413333.3333333,20279360000,0,0,0,4366890000,2946666.66666667,156173333.333333,39573333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,20566666.6666667,3560000,64826666.6666667,24282706666.6667,5893333.33333333,200986666.666667,20626666.6666667,0,0,0,0,0,0,1741480000,39160000,34058456666.6667,0,0,570073333.333333,0,6406180000,1210000,348480000,0,14644273333.3333,79560000,35360000,127310000,0,434140690000,0,11691020000,69285846666.6667,0,197426666.666667,2002393333.33333,5893333.33333333,0,0,7115626666.66667,0,0,0,0,64826666.6666667,0,0,0,6070533333.33333,126706666.666667,1210000,6585093333.33333,937040000,103133333.333333,0,32246356666.6667,3629910000,0,5612050000,35600000,0,0,0,0,0,0,283836666.666667,0,0,825800000,0,28470693333.3333,0,0,0,914773333.333333,7906140000,155640000,0,11786666.6666667,0,0,0,0,8840000,1766553333.33333,17720000,0,0,0,0,0,0,0,527413333.333333,0,70720000,29566666.6666667,789706666.666667,0,612451393333.333,415853333.333333,0,0,0,137653333.333333,0,0,0,0,21784343333.3333,0,19097786666.6667,0,0,1186666.66666667,0,120813333.333333,0,17680000,1210000,0,0,14733333.3333333,0,0,0,0,16940000,0,0,1407386666.66667,5933333.33333333,1186666.66666667,9180813333.33333,0,0,464640000,0,41253333.3333333,0,0,0,0,0,5893333.33333333,0,7471893333.33333,0,296746666.666667,0,0,0,0,112466666.666667,0,0,0,70720000,0,0,5933333.33333333,0,0
"Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18056666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62893333.3333333,0,0,0,0,0,0,1493333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Burkina Faso",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3785466666.66667,87813333.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2420000,0,0,0,0,1734906666.66667,1720666666.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75946666.6666667,0,0,0,0,0,0,0,0,0,0,0,154677253333.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598080000,0,0,35600000,0,0,0,0,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bangladesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186666.666666667,0,186666.666666667,0,0,379493333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221313333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346890000,0,0,0,0,0,0,0,0,0,1186666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2373333.33333333,0,0,0,0,0,0,3630000,0,0,0,0,0,0,0,0,0
"Bulgaria",0,0,0,0,0,0,1210000,0,1210000,2896653333.33333,0,0,97911426666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76860400000,0,0,0,0,0,0,0,0,0,0,86535340000,0,88208866666.6667,0,0,7466666.66666667,0,32634520000,0,76736986666.6667,0,408238416666.667,0,0,0,0,252218880000,0,0,207390226666.667,0,0,0,0,0,0,748566203333.333,0,0,0,0,52213333.3333333,0,26106666.6666667,0,203986666.666667,0,0,5.162e+10,34413333.3333333,29666666666.6667,0,81455173333.3333,246829760000,0,0,0,2373333.33333333,0,0,0,0,0,0,0,0,99541160000,0,175311013333.333,0,0,0,0,0,0,0,0,0,0,0,0,22126170000,0,10410626666.6667,0,0,0,0,0,0,0,0,0,0,0,0,0,170409266666.667,0,0,7.832e+10,0,0,0,0,0,0,41200000,0,303573066666.667,0,0,0,0,696962223333.333,1186666.66666667,0,0,0,0,0,0,0,0,0,503146666.666667,0,0,0,0,0,8306666.66666667,0,0,2.5454e+10,0,0,0,0,0,0,0,0,0,177194820000,0,0,0,0,0,0,9151573333.33333,0,0,0,0,0,0,0,0,0
"Bahrain",0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893333.33333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5893333.33333333,0,0,0,0,2946666.66666667,0,0,0,0
"Bahamas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bosnia and Herzegovina",0,29666666.6666667,0,0,2420000,0,0,0,0,154880000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,10890000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4840000,0,0,0,0,0,0,0,0,0,0,0,0,0,480600000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18150000,0,0,0,153156666.666667,0,0,0,0,0,0,0,0,0,0,0,9680000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1210000,0,56960000,0,0,0,0,0,0,0,0,0,1801360000,0,0,0,0,78436666.6666667,81070000,0,0,0,0,0,0,0,0,0,0,0,0,141807853333.333,0,0,0,0,0,0,58080000,0,0,0,0,0,0,0,0,0
"Belarus",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76230000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3560000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22546666.6666667,935033333.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22546666.6666667,0,0,0,0,0,0,0,0,0,0,0
"Belize",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23320373333.3333,6430943333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,8144893333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,951916666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,540193333.333333,0,0,0,0,0,0,0,0,0,0,43536666.6666667,0,0,0,0,0,0,0
"Bermuda",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Bolivia (Plurinational State of)",0,0,0,0,0,1059693333.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2001906666.66667,0,0,0,0,0,0,0,9959693333.33333,0,0,0,0,0,0,407026666.666667,0,0,0,0,0,0,0,0,0,0,0,0,1917653333.33333,0,0,54656666.6666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135259826666.667,0,0,0,0,0,674026666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150706666.666667,0,0,0,0,0,0,0,0,0
"Brazil",0,0,0,14733333.3333333,649506410000,5394960000,0,5893333.33333333,1689160000,72810306666.6667,0,0,561086666.666667,825920000,0,2290766253333.33,666906666.666667,0,0,0,0,36786666.6666667,0,10398623333.3333,0,3337180000,0,0,0,0,243210000,1210000,1569753333.33333,399417760000,58683333.3333333,0,13735290000,2179206666.66667,0,7106946666.66667,0,744610000,303561360000,332329560000,0,0,0,87163333.3333333,0,0,1952993623333.33,2340390786666.67,43958820000,7992991816666.67,0,4907354643333.33,0,2.67e+08,0,0,255310000,0,0,70073576666.6667,0,60500000,0,0,0,11936666.6666667,60520000,0,0,284115600000,3996080000,811680000,47242563333.3333,0,6423890000,0,2424800253333.33,18426453333.3333,390510686666.667,16413751426666.7,0,0,458843770000,322016333333.333,473110000,407303160000,9988348336666.67,0,16986666666.6667,0,0,0,0,7395187506666.67,184161173333.333,0,75047173333.3333,1086580000,291720000,0,0,0,0,0,0,0,1581617480000,0,0,0,1041933726666.67,0,0,0,4827360000,30853333.3333333,0,33250000,538746666.666667,381150000,0,5710892866666.67,0,0,296666666.666667,898306666.666667,178339386666.667,2110774306666.67,0,479413333.333333,76973333.3333333,176364493333.333,5478840000,110674880000,58758986666.6667,167699906666.667,0,0,0,866918686666.667,29111003333.3333,0,0,0,0,2381640000,0,2.485962e+12,307346666.666667,30084786666.6667,1263800000,0,60500000,167624973333.333,0,0,0,30250000,102053333.333333,0,0,0,0,0,0,0,1070373333.33333,8313786666.66667,0,0,0,0,10042656666.6667,326366533333.333,12435080000,0,6354311483333.33,0,0,0,5305416666.66667,570269566666.667,0,0,332995733333.333,12288774680000,0,0,761615720000,0,0
"Barbados",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2946666.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23733333.3333333,0,0,1011560000,0,0,0,0,0,0,0,0,0,0,0,0,0,1896070000,0,0,0,0,0,0,0,25200000,0,0,0,0,0,0,113696666.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44770000,0,0,0,0,0,0,0,0,0
